id,prac_2016,vik_2016,prac_2018,vik_2018,prac_2020,vik_2020,prac_2022,vik_2022,datum_exportu,ObjectId,Shape__Length
148,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,230,134.231054110594
150,60,50,50,20,52,27,56,20,2024/08/05 00:00:00+00,231,1152.01992297356
155,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,232,489.801103264318
156,30,40,90,110,80,90,140,110,2024/08/05 00:00:00+00,233,2269.31301223814
160,60,35,60,25,55,25,65,32,2024/08/05 00:00:00+00,234,356.952265021473
161,40,15,30,15,30,15,45,30,2024/08/05 00:00:00+00,235,404.252464337694
162,15,10,15,12,15,14,30,20,2024/08/05 00:00:00+00,236,207.00681324272
163,15,5,15,15,14,10,16,8,2024/08/05 00:00:00+00,237,290.057949889624
164,15,14,20,6,20,13,22,15,2024/08/05 00:00:00+00,238,165.550804696855
165,10,5,10,5,10,5,10,5,2024/08/05 00:00:00+00,239,982.559931233333
166,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,240,538.417438942338
167,30,0,30,0,30,0,30,0,2024/08/05 00:00:00+00,241,239.548262316788
168,30,0,21,10,15,5,15,10,2024/08/05 00:00:00+00,242,164.823889973621
169,25,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,243,196.850226780538
170,25,10,25,10,25,10,25,10,2024/08/05 00:00:00+00,244,195.400600940882
171,20,10,20,10,20,10,20,10,2024/08/05 00:00:00+00,245,124.025425872611
172,30,0,30,0,30,0,45,0,2024/08/05 00:00:00+00,246,188.897944836072
173,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,247,123.646722471365
174,30,0,15,8,20,10,40,20,2024/08/05 00:00:00+00,248,195.891940445385
175,10,0,10,0,15,0,15,0,2024/08/05 00:00:00+00,249,453.638294718232
176,10,0,10,0,0,0,0,0,2024/08/05 00:00:00+00,250,365.483143270454
177,12,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,251,821.722237108584
178,13,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,252,233.603747367512
179,15,0,10,0,0,0,10,0,2024/08/05 00:00:00+00,253,575.469845640879
180,12,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,254,302.393036131293
181,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,255,535.31992282879
182,12,0,12,0,15,0,15,0,2024/08/05 00:00:00+00,256,527.930814800237
183,15,0,25,0,22,0,22,0,2024/08/05 00:00:00+00,257,509.623778238893
184,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,258,503.592727209592
185,15,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,259,231.45036272464
186,10,3,5,3,5,3,5,3,2024/08/05 00:00:00+00,260,1479.8494342296
187,15,15,30,10,22,10,20,10,2024/08/05 00:00:00+00,261,335.878052750605
289,40,70,45,55,45,50,40,40,2024/08/05 00:00:00+00,262,677.278740029177
188,45,40,35,20,45,28,50,20,2024/08/05 00:00:00+00,263,1786.15694447919
189,15,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,264,536.813690992863
190,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,265,1326.96716750484
191,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,266,813.549621214938
196,5,0,5,0,5,0,5,0,2024/08/05 00:00:00+00,267,839.313675924431
195,15,15,10,10,10,10,10,10,2024/08/05 00:00:00+00,268,2915.91980616154
198,140,200,200,270,170,200,170,200,2024/08/05 00:00:00+00,269,1555.79306495109
200,140,200,180,220,170,170,140,120,2024/08/05 00:00:00+00,270,4507.76458145182
136,100,160,150,160,120,110,0,0,2024/08/05 00:00:00+00,271,561.078248807629
220,30,35,20,0,25,0,25,0,2024/08/05 00:00:00+00,272,1753.32982029574
229,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,273,456.875796552565
237,25,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,274,1598.11442284654
239,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,275,6320.88057021142
259,25,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,276,222.179311243394
260,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,277,751.987651599071
261,28,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,278,450.269767509337
264,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,279,953.485277395935
265,30,25,25,15,20,15,20,15,2024/08/05 00:00:00+00,280,224.33663741066
266,25,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,281,242.754891918846
268,35,20,35,20,45,20,45,20,2024/08/05 00:00:00+00,282,545.773880942203
269,23,10,20,10,20,10,20,10,2024/08/05 00:00:00+00,283,531.612906557182
270,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,284,434.855222004006
273,20,15,15,10,15,10,10,10,2024/08/05 00:00:00+00,285,440.233199147925
272,15,15,15,15,15,15,15,15,2024/08/05 00:00:00+00,286,1475.86170893024
274,50,60,50,50,40,40,40,40,2024/08/05 00:00:00+00,287,1083.61182230541
275,60,80,50,70,40,55,40,55,2024/08/05 00:00:00+00,288,2024.90252037436
276,20,0,20,0,15,0,15,0,2024/08/05 00:00:00+00,289,682.673683460441
277,25,25,20,15,15,15,10,10,2024/08/05 00:00:00+00,290,1624.14876672694
262,25,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,291,875.927620311519
263,25,20,20,20,20,20,20,20,2024/08/05 00:00:00+00,292,736.001277619171
280,55,55,50,40,40,35,60,30,2024/08/05 00:00:00+00,293,762.946637944819
281,25,0,18,0,20,0,20,0,2024/08/05 00:00:00+00,294,504.02653032913
282,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,295,2665.28276132161
283,40,0,45,0,40,0,35,0,2024/08/05 00:00:00+00,296,328.869669430806
284,60,60,60,44,40,35,60,30,2024/08/05 00:00:00+00,297,1105.26683323375
285,22,24,25,15,15,15,20,10,2024/08/05 00:00:00+00,298,1056.90197337904
286,45,35,45,20,35,25,35,15,2024/08/05 00:00:00+00,299,639.854523857085
287,20,30,20,20,20,20,20,20,2024/08/05 00:00:00+00,300,1733.26323091724
288,20,30,20,30,20,30,20,30,2024/08/05 00:00:00+00,301,1132.43646407826
347,0,0,0,0,5,0,5,0,2024/08/05 00:00:00+00,302,448.294318012511
290,140,230,180,260,160,190,160,180,2024/08/05 00:00:00+00,303,2212.77528756991
357,10,0,10,0,17,0,17,0,2024/08/05 00:00:00+00,304,174.051944211452
358,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,305,517.434390017477
291,140,260,150,260,140,180,150,160,2024/08/05 00:00:00+00,306,2419.47854435109
292,25,25,35,10,35,20,30,20,2024/08/05 00:00:00+00,307,993.240404240838
293,150,300,170,300,170,230,180,210,2024/08/05 00:00:00+00,308,1809.51153945426
294,70,130,100,140,100,140,100,140,2024/08/05 00:00:00+00,309,16.8951491602689
297,60,80,60,85,60,85,60,85,2024/08/05 00:00:00+00,310,108.061346607003
298,15,15,15,15,15,15,15,15,2024/08/05 00:00:00+00,311,1816.5093470226
299,30,0,30,0,25,0,25,0,2024/08/05 00:00:00+00,312,714.448123853876
300,30,30,30,20,25,20,25,20,2024/08/05 00:00:00+00,313,1464.2057432763
303,30,30,25,20,20,20,20,20,2024/08/05 00:00:00+00,314,248.886892132339
305,30,25,30,15,20,20,20,10,2024/08/05 00:00:00+00,315,786.682011164043
309,30,25,30,15,20,20,20,10,2024/08/05 00:00:00+00,316,366.112503710166
326,25,0,20,0,15,0,15,0,2024/08/05 00:00:00+00,317,1044.78054209329
344,15,0,15,0,50,0,50,0,2024/08/05 00:00:00+00,318,494.285793668652
345,25,0,25,0,20,0,20,0,2024/08/05 00:00:00+00,319,412.839729875918
346,15,0,15,0,20,0,20,0,2024/08/05 00:00:00+00,320,1121.66902665349
348,20,20,15,0,15,0,15,0,2024/08/05 00:00:00+00,321,1686.88676348742
349,15,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,322,642.892448450626
350,0,0,0,0,10,0,10,0,2024/08/05 00:00:00+00,323,387.74598448125
351,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,324,899.487684000861
352,60,30,60,30,50,25,50,25,2024/08/05 00:00:00+00,325,959.326738684193
353,16,10,15,10,15,10,15,10,2024/08/05 00:00:00+00,326,558.030696352962
356,40,0,45,20,30,15,30,15,2024/08/05 00:00:00+00,327,457.065257829039
354,60,30,55,25,50,20,50,20,2024/08/05 00:00:00+00,328,421.521629604116
359,15,0,15,0,50,0,50,0,2024/08/05 00:00:00+00,329,916.945595693337
355,45,20,45,20,30,15,35,20,2024/08/05 00:00:00+00,330,908.018252361304
360,15,0,15,0,45,0,45,0,2024/08/05 00:00:00+00,331,1773.22210487399
361,0,0,0,0,13,0,13,0,2024/08/05 00:00:00+00,332,371.922088818312
362,25,0,25,0,25,0,37,0,2024/08/05 00:00:00+00,333,1421.31006710699
363,35,0,35,0,30,0,35,0,2024/08/05 00:00:00+00,334,824.780540084325
365,15,10,15,10,15,10,15,10,2024/08/05 00:00:00+00,335,574.179228605159
278,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,336,657.227066232848
271,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,337,2044.58357630979
364,25,10,25,10,30,15,35,15,2024/08/05 00:00:00+00,338,636.776782572266
279,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,339,229.829960278703
267,25,15,25,15,35,15,35,15,2024/08/05 00:00:00+00,340,947.905959102741
366,45,0,50,0,50,0,50,0,2024/08/05 00:00:00+00,341,619.808381413842
367,10,10,10,10,10,10,10,10,2024/08/05 00:00:00+00,342,525.656160468994
368,46,22,46,22,30,15,30,15,2024/08/05 00:00:00+00,343,208.496387223116
369,46,22,46,24,30,15,30,18,2024/08/05 00:00:00+00,344,450.245740397722
370,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,345,1872.67811422779
371,40,25,40,0,40,0,30,0,2024/08/05 00:00:00+00,346,1545.37601965745
372,40,25,40,0,40,0,30,0,2024/08/05 00:00:00+00,347,898.125891307036
373,0,0,0,0,15,0,15,0,2024/08/05 00:00:00+00,348,951.062266233504
374,29,20,30,20,25,20,30,20,2024/08/05 00:00:00+00,349,408.034473675805
375,42,23,50,27,30,15,35,16,2024/08/05 00:00:00+00,350,345.029110261026
376,20,0,20,0,30,0,30,0,2024/08/05 00:00:00+00,351,563.259678943987
377,15,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,352,343.076860265389
378,30,0,35,0,35,0,35,0,2024/08/05 00:00:00+00,353,717.931248530797
379,20,0,15,0,20,0,20,0,2024/08/05 00:00:00+00,354,313.071058121059
380,35,0,40,0,25,0,25,0,2024/08/05 00:00:00+00,355,323.070814067928
381,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,356,593.568182624621
382,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,357,340.697897139272
383,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,358,609.348149102426
75,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,359,1322.29102522446
384,25,0,35,0,35,0,35,0,2024/08/05 00:00:00+00,360,564.646370810177
385,25,0,30,0,30,0,30,0,2024/08/05 00:00:00+00,361,546.662341228655
386,25,0,35,0,35,0,35,0,2024/08/05 00:00:00+00,362,174.428610317665
387,0,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,363,1865.76039342765
388,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,364,1289.44325327881
389,20,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,365,916.653810868709
390,0,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,366,1690.71432652976
393,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,367,2971.0588778294
391,20,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,368,662.556285640094
394,25,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,369,2594.82375673321
395,10,0,7,0,10,0,10,0,2024/08/05 00:00:00+00,370,409.45343922192
396,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,371,1789.85339352197
397,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,372,323.694712198163
398,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,373,1667.51029786463
406,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,374,1515.06081983867
399,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,375,1367.26546260585
400,0,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,376,847.489850707081
401,0,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,377,906.069960485787
392,0,0,6,0,10,0,10,0,2024/08/05 00:00:00+00,378,370.474308624961
428,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,379,203.267464169001
402,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,380,3339.32388536677
403,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,381,634.410396338152
404,30,0,30,0,25,0,25,0,2024/08/05 00:00:00+00,382,2077.28775729345
405,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,383,859.049044152571
407,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,384,606.402452323528
408,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,385,761.565925321842
409,25,0,22,0,20,0,20,0,2024/08/05 00:00:00+00,386,848.955340853942
410,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,387,841.309325526989
411,15,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,388,452.761709385356
412,18,0,18,0,15,0,15,0,2024/08/05 00:00:00+00,389,341.292676387434
413,20,15,20,0,20,0,20,0,2024/08/05 00:00:00+00,390,447.7640928731
414,30,20,30,0,30,0,30,0,2024/08/05 00:00:00+00,391,1027.20644116516
415,15,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,392,1268.13677451096
416,15,10,15,0,15,0,15,0,2024/08/05 00:00:00+00,393,385.685502332054
417,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,394,198.887789337955
418,0,0,0,0,10,0,10,0,2024/08/05 00:00:00+00,395,855.641954477319
419,25,35,10,15,10,10,40,10,2024/08/05 00:00:00+00,396,790.607053255892
420,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,397,875.149713554159
421,30,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,398,563.089125396034
422,30,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,399,294.914894513238
423,0,0,0,0,35,0,35,0,2024/08/05 00:00:00+00,400,1380.83221353435
424,15,10,15,10,15,10,15,10,2024/08/05 00:00:00+00,401,738.308530077387
425,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,402,432.938040356911
426,40,50,30,20,40,40,50,40,2024/08/05 00:00:00+00,403,1823.87635921111
427,35,40,30,30,35,30,30,25,2024/08/05 00:00:00+00,404,174.445174000868
429,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,405,339.178331586464
433,15,20,10,10,15,15,20,15,2024/08/05 00:00:00+00,406,648.741121324824
470,8,11,9,9,15,10,15,10,2024/08/05 00:00:00+00,407,651.33134980795
430,80,160,70,65,70,60,60,55,2024/08/05 00:00:00+00,408,1721.71161606964
431,90,170,90,80,95,80,80,70,2024/08/05 00:00:00+00,409,1522.38734851738
432,90,150,50,60,60,50,50,50,2024/08/05 00:00:00+00,410,1442.54767940517
434,100,135,120,90,130,85,100,70,2024/08/05 00:00:00+00,411,1586.49084792241
436,50,55,40,25,45,40,60,45,2024/08/05 00:00:00+00,412,706.153038773567
437,30,30,10,15,20,10,15,10,2024/08/05 00:00:00+00,413,1731.89387231584
438,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,414,425.846454915257
439,14,10,15,0,15,0,15,0,2024/08/05 00:00:00+00,415,723.852413923956
440,15,12,15,12,15,10,15,10,2024/08/05 00:00:00+00,416,1129.50809439151
441,18,25,18,20,20,20,20,20,2024/08/05 00:00:00+00,417,3985.58491543382
442,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,418,1148.40097431344
443,20,0,20,0,30,0,30,0,2024/08/05 00:00:00+00,419,1076.92923116318
444,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,420,1527.64373103503
445,0,0,0,0,20,0,20,0,2024/08/05 00:00:00+00,421,1442.50417559253
446,20,25,20,20,20,20,20,20,2024/08/05 00:00:00+00,422,2483.69627700993
447,8,10,8,10,10,10,10,10,2024/08/05 00:00:00+00,423,4539.42237073325
448,35,0,35,0,35,0,35,0,2024/08/05 00:00:00+00,424,419.789985658871
449,25,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,425,367.422117877999
557,25,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,426,979.616938480379
556,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,427,499.99422570628
450,60,40,65,30,56,30,80,35,2024/08/05 00:00:00+00,428,222.822982969631
451,60,50,65,30,60,30,60,30,2024/08/05 00:00:00+00,429,215.094639285531
452,0,0,0,0,0,0,10,0,2024/08/05 00:00:00+00,430,394.790012924012
453,60,45,60,30,60,30,60,30,2024/08/05 00:00:00+00,431,486.837103950768
454,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,432,827.592509332068
455,60,35,60,25,60,25,60,25,2024/08/05 00:00:00+00,433,229.79965130477
456,60,40,60,40,60,40,60,40,2024/08/05 00:00:00+00,434,189.630044586703
459,30,0,30,0,30,0,30,0,2024/08/05 00:00:00+00,435,527.973092619915
458,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,436,330.245702550038
460,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,437,341.557427236321
461,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,438,1334.15874051444
462,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,439,279.948987325894
463,100,120,100,70,110,110,130,75,2024/08/05 00:00:00+00,440,2057.91167495799
464,80,130,70,70,90,110,140,80,2024/08/05 00:00:00+00,441,450.608632665338
457,25,0,20,0,25,0,25,0,2024/08/05 00:00:00+00,442,1417.74681310777
466,20,15,25,15,24,14,28,15,2024/08/05 00:00:00+00,443,452.48819917427
465,10,0,5,0,5,0,5,0,2024/08/05 00:00:00+00,444,446.652253447716
467,10,0,5,0,5,0,5,0,2024/08/05 00:00:00+00,445,835.596977764167
468,20,17,25,16,26,12,30,18,2024/08/05 00:00:00+00,446,1779.45099747842
469,10,12,11,7,14,10,11,8,2024/08/05 00:00:00+00,447,1135.95924972612
471,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,448,673.861777939821
472,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,449,770.553291567046
473,30,0,30,0,30,0,30,0,2024/08/05 00:00:00+00,450,1192.55772412089
474,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,451,439.494048721574
475,40,40,50,25,45,15,35,20,2024/08/05 00:00:00+00,452,631.844005612872
476,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,453,2420.31421992315
477,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,454,710.11697001804
478,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,455,361.384574657057
479,13,16,5,8,13,11,16,8,2024/08/05 00:00:00+00,456,2188.29633193004
480,20,0,20,0,20,0,20,0,2024/08/05 00:00:00+00,457,597.602981134165
481,15,15,15,15,15,15,15,15,2024/08/05 00:00:00+00,458,658.862103365009
482,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,459,2461.08995669993
483,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,460,822.439798473851
484,15,16,13,10,16,14,20,11,2024/08/05 00:00:00+00,461,288.323117916688
485,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,462,1757.45012011504
486,12,13,8,7,14,10,15,10,2024/08/05 00:00:00+00,463,720.650259700644
487,20,25,13,12,20,16,20,15,2024/08/05 00:00:00+00,464,285.696078250817
488,18,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,465,2282.89333156984
489,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,466,522.14785281149
490,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,467,610.856434267484
491,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,468,299.024158830945
492,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,469,1853.2761039713
493,15,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,470,311.100030875337
494,18,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,471,1235.83320395843
495,11,0,11,0,11,0,11,0,2024/08/05 00:00:00+00,472,98.3050915362921
496,0,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,473,1881.6867553129
497,10,16,15,15,15,20,15,10,2024/08/05 00:00:00+00,474,894.96522733775
498,15,0,12,0,12,0,12,0,2024/08/05 00:00:00+00,475,1134.58292682746
499,25,0,25,0,25,0,25,0,2024/08/05 00:00:00+00,476,3802.46955944616
500,10,18,15,15,15,20,15,10,2024/08/05 00:00:00+00,477,3912.40715268066
501,11,0,11,0,11,0,11,0,2024/08/05 00:00:00+00,478,1590.13149215919
504,27,45,50,60,48,80,50,40,2024/08/05 00:00:00+00,479,1557.42359141531
503,12,20,13,13,18,16,15,11,2024/08/05 00:00:00+00,480,349.484068461716
505,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,481,1253.12879333505
506,13,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,482,1654.65795219858
507,12,0,12,0,12,0,12,0,2024/08/05 00:00:00+00,483,1058.31518845803
508,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,484,218.147685980629
509,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,485,1006.37238786814
510,12,0,12,0,12,0,12,0,2024/08/05 00:00:00+00,486,1090.95582452079
514,12,0,11,0,11,0,11,0,2024/08/05 00:00:00+00,487,1213.42709124352
515,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,488,2514.51789820798
516,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,489,170.890844171533
517,20,25,15,15,15,10,15,10,2024/08/05 00:00:00+00,490,598.714138015188
518,20,28,15,15,15,15,15,15,2024/08/05 00:00:00+00,491,733.815874494908
519,10,10,14,10,15,13,13,10,2024/08/05 00:00:00+00,492,2448.65782174773
520,22,30,20,15,20,15,30,10,2024/08/05 00:00:00+00,493,1884.544333896
521,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,494,2846.76426672234
523,12,18,11,11,15,13,17,13,2024/08/05 00:00:00+00,495,609.239788658855
524,10,10,6,5,6,5,17,10,2024/08/05 00:00:00+00,496,2387.49851241603
522,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,497,557.740506673285
525,7,10,8,7,8,7,8,6,2024/08/05 00:00:00+00,498,815.341401816561
526,13,13,10,10,12,10,13,10,2024/08/05 00:00:00+00,499,1984.85211158518
527,11,13,12,7,15,15,10,10,2024/08/05 00:00:00+00,500,1258.29540129189
528,5,5,9,5,10,6,8,5,2024/08/05 00:00:00+00,501,1159.63093774729
529,10,12,8,4,20,15,20,17,2024/08/05 00:00:00+00,502,2014.90028799995
530,7,7,10,6,10,6,5,4,2024/08/05 00:00:00+00,503,3089.98301927682
552,20,20,25,10,30,15,45,35,2024/08/05 00:00:00+00,504,1816.24646198129
531,0,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,505,1052.08715858844
532,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,506,3673.98700261037
533,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,507,6505.24497465447
534,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,508,423.489563637539
535,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,509,1637.73160685384
536,14,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,510,1218.94483348481
537,12,0,12,0,15,0,15,0,2024/08/05 00:00:00+00,511,757.461268222251
538,15,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,512,732.833776153735
539,15,0,10,0,0,0,10,0,2024/08/05 00:00:00+00,513,596.100019719002
540,30,40,20,20,15,15,20,10,2024/08/05 00:00:00+00,514,1058.62311497695
541,25,25,25,25,25,25,20,10,2024/08/05 00:00:00+00,515,201.280810653152
542,64,70,40,45,50,50,80,50,2024/08/05 00:00:00+00,516,497.794404726313
543,60,40,70,60,60,50,80,40,2024/08/05 00:00:00+00,517,349.66011306349
544,65,80,80,65,75,60,80,50,2024/08/05 00:00:00+00,518,706.056793029023
547,7,4,5,5,15,5,10,10,2024/08/05 00:00:00+00,519,1028.87340599078
583,10,10,10,5,10,5,10,10,2024/08/05 00:00:00+00,520,773.497649697795
545,10,0,10,0,10,0,20,0,2024/08/05 00:00:00+00,521,763.611774668371
546,16,15,16,15,10,10,20,17,2024/08/05 00:00:00+00,522,561.517255267303
582,40,50,30,40,25,35,25,35,2024/08/05 00:00:00+00,523,613.419023764914
548,10,10,15,10,30,15,30,30,2024/08/05 00:00:00+00,524,188.581138115811
549,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,525,701.455406425529
550,40,80,20,20,20,10,30,15,2024/08/05 00:00:00+00,526,2608.13707858895
553,15,20,10,5,5,5,10,10,2024/08/05 00:00:00+00,527,817.968905916914
555,80,100,95,60,90,50,120,45,2024/08/05 00:00:00+00,528,465.636625273947
558,40,50,40,50,15,10,20,15,2024/08/05 00:00:00+00,529,472.492314079154
559,0,0,0,0,0,0,10,0,2024/08/05 00:00:00+00,530,811.862139628405
560,23,0,15,0,15,0,15,0,2024/08/05 00:00:00+00,531,273.585281568063
561,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,532,444.005826007651
562,20,0,15,0,15,0,20,0,2024/08/05 00:00:00+00,533,1040.06650461349
563,35,0,35,0,35,0,40,0,2024/08/05 00:00:00+00,534,1598.2791141635
564,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,535,219.852647384338
565,13,0,13,0,13,0,13,0,2024/08/05 00:00:00+00,536,190.958988989261
566,45,45,45,20,40,20,60,30,2024/08/05 00:00:00+00,537,1390.77368511693
567,12,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,538,2280.18237240443
568,0,0,0,0,0,0,0,0,2024/08/05 00:00:00+00,539,372.615087743625
569,15,15,10,10,10,10,20,10,2024/08/05 00:00:00+00,540,1112.14040879949
570,10,0,10,0,10,0,10,0,2024/08/05 00:00:00+00,541,1837.01131575197
571,10,10,10,10,10,10,10,10,2024/08/05 00:00:00+00,542,1821.17224301954
572,20,14,20,5,40,25,40,25,2024/08/05 00:00:00+00,543,306.429970695141
